,area_name,district_name,name,result_protiv,result_unom_type,result_yavka,result_za,status,updated_at
3392,Сокольники,ВАО,"улица Сокольнический Вал, дом 6, корпус 1",3.0,1,76.0,97.0,in_list,06.06
3393,Сокольники,ВАО,"улица Сокольнический Вал, дом 6, корпус 2",7.0,1,74.0,93.0,in_list,06.06
3394,Люблино,ЮВАО,"Ставропольская улица, дом 42",4.0,1,53.0,96.0,in_list,06.06
3395,Головинский,САО,"Солнечногорская улица, дом 10",23.0,1,55.0,77.0,in_list,06.06
3396,Головинский,САО,"Солнечногорская улица, дом 12",14.0,1,52.0,86.0,in_list,06.06
3397,Люблино,ЮВАО,"Ставропольская улица, дом 44",7.0,1,56.0,93.0,in_list,06.06
3398,Люблино,ЮВАО,"Ставропольская улица, дом 46",14.0,1,55.0,86.0,in_list,06.06
3399,Головинский,САО,"Солнечногорская улица, дом 15, корпус 1",5.0,1,47.0,95.0,in_list,06.06
3400,Люблино,ЮВАО,"Ставропольская улица, дом 48",6.0,1,67.0,94.0,in_list,06.06
3401,Головинский,САО,"Солнечногорская улица, дом 15, корпус 2",2.0,1,61.0,98.0,in_list,06.06
3402,Люблино,ЮВАО,"Ставропольская улица, дом 5",9.0,1,55.0,91.0,in_list,06.06
3403,Головинский,САО,"Солнечногорская улица, дом 16/1",9.0,1,38.0,91.0,in_list,06.06
3404,Люблино,ЮВАО,"Ставропольская улица, дом 5А",25.0,1,55.0,75.0,in_list,06.06
3405,Головинский,САО,"Солнечногорская улица, дом 17",2.0,1,59.0,98.0,in_list,06.06
3406,Люблино,ЮВАО,"Ставропольская улица, дом 6",16.0,1,61.0,84.0,in_list,06.06
3407,Головинский,САО,"Солнечногорская улица, дом 19",6.0,1,39.0,94.0,in_list,06.06
3408,Головинский,САО,"Солнечногорская улица, дом 21",4.0,1,57.0,96.0,in_list,06.06
3409,Люблино,ЮВАО,"Ставропольская улица, дом 6А",12.0,1,81.0,88.0,in_list,06.06
3410,Люблино,ЮВАО,"Ставропольская улица, дом 7",5.0,1,69.0,95.0,in_list,06.06
3411,Головинский,САО,"Солнечногорская улица, дом 22, корпус 2",20.0,1,71.0,80.0,in_list,06.06
3412,Люблино,ЮВАО,"Ставропольская улица, дом 7А",10.0,1,53.0,90.0,in_list,06.06
3413,Головинский,САО,"Солнечногорская улица, дом 24",4.0,1,52.0,96.0,in_list,06.06
3414,Люблино,ЮВАО,"Ставропольская улица, дом 7Б",2.0,1,70.0,98.0,in_list,06.06
3415,Люблино,ЮВАО,"Ставропольская улица, дом 8, корпус 2",7.0,1,54.0,93.0,in_list,06.06
3416,Головинский,САО,"Солнечногорская улица, дом 3",6.0,1,59.0,94.0,in_list,06.06
3417,Люблино,ЮВАО,"Ставропольская улица, дом 8",12.0,1,53.0,88.0,in_list,06.06
3418,Головинский,САО,"Солнечногорская улица, дом 6, корпус 1",8.0,1,45.0,92.0,in_list,06.06
3419,Люблино,ЮВАО,"Ставропольская улица, дом 9/10",12.0,1,73.0,88.0,in_list,06.06
3420,Головинский,САО,"Солнечногорский проезд, дом 3, корпус 3",10.0,1,52.0,90.0,in_list,06.06
3421,Люблино,ЮВАО,"Ставропольская улица, дом 9А",15.0,1,68.0,85.0,in_list,06.06
3422,Головинский,САО,"Солнечногорский проезд, дом 5, корпус 1",6.0,1,44.0,94.0,in_list,06.06
3423,Выхино-Жулебино,ЮВАО,"Сормовская улица, дом 17, корпус 1",3.0,1,67.0,97.0,in_list,06.06
3424,Алтуфьевский,СВАО,"Стандартная улица, дом 1",0.0,1,60.0,100.0,in_list,06.06
3425,Алтуфьевский,СВАО,"Стандартная улица, дом 15, корпус 1",6.0,1,75.0,94.0,in_list,06.06
3426,Выхино-Жулебино,ЮВАО,"Сормовская улица, дом 17, корпус 2",5.0,1,61.0,95.0,in_list,06.06
3427,Алтуфьевский,СВАО,"Стандартная улица, дом 15, корпус 2",8.0,1,50.0,92.0,in_list,06.06
3428,Выхино-Жулебино,ЮВАО,"Сормовская улица, дом 17, корпус 3",5.0,1,66.0,95.0,in_list,06.06
3429,Выхино-Жулебино,ЮВАО,"Сормовская улица, дом 17, корпус 4",3.0,1,61.0,97.0,in_list,06.06
3430,Выхино-Жулебино,ЮВАО,"Сормовская улица, дом 17, корпус 6",4.0,1,66.0,96.0,in_list,06.06
3431,Алтуфьевский,СВАО,"Стандартная улица, дом 19, корпус 1",7.0,1,68.0,93.0,in_list,06.06
3432,Люблино,ЮВАО,"проспект 40 лет Октября, дом 12/10",23.0,1,80.0,77.0,in_list,06.06
3433,Алтуфьевский,СВАО,"Стандартная улица, дом 19, корпус 2",6.0,1,94.0,94.0,in_list,06.06
3434,Люблино,ЮВАО,"проспект 40 лет Октября, дом 14, корпус 1",27.0,1,49.0,73.0,in_list,06.06
3435,Алтуфьевский,СВАО,"Стандартная улица, дом 3",11.0,1,56.0,89.0,in_list,06.06
3436,Алтуфьевский,СВАО,"Стандартная улица, дом 5",3.0,1,57.0,97.0,in_list,06.06
3437,Люблино,ЮВАО,"проспект 40 лет Октября, дом 14, корпус 2",18.0,1,56.0,82.0,in_list,06.06
3438,Алтуфьевский,СВАО,"Стандартная улица, дом 7",8.0,1,62.0,92.0,in_list,06.06
3439,Люблино,ЮВАО,"проспект 40 лет Октября, дом 16, корпус 1",12.0,1,50.0,88.0,in_list,06.06
3440,Люблино,ЮВАО,"проспект 40 лет Октября, дом 16, корпус 2",22.0,1,56.0,78.0,in_list,06.06
3441,Алтуфьевский,СВАО,"Стандартная улица, дом 9, корпус 1",6.0,1,60.0,94.0,in_list,06.06
3442,Люблино,ЮВАО,"проспект 40 лет Октября, дом 18/13",5.0,1,53.0,95.0,in_list,06.06
3443,Люблино,ЮВАО,"проспект 40 лет Октября, дом 3",29.0,1,65.0,71.0,in_list,06.06
3444,Люблино,ЮВАО,"проспект 40 лет Октября, дом 5",4.0,1,63.0,96.0,in_list,06.06
3445,Алтуфьевский,СВАО,"Стандартная улица, дом 9, корпус 2",6.0,1,58.0,94.0,in_list,06.06
3446,Люблино,ЮВАО,"проспект 40 лет Октября, дом 6",11.0,1,46.0,89.0,in_list,06.06
3447,Коптево,САО,"Старокоптевский переулок, дом 2",7.0,1,57.0,93.0,in_list,06.06
3448,Коптево,САО,"Старокоптевский переулок, дом 3",7.0,1,70.0,93.0,in_list,06.06
3449,Люблино,ЮВАО,"проспект 40 лет Октября, дом 8",4.0,1,60.0,96.0,in_list,06.06
3450,Марьина Роща,СВАО,"Старомарьинское шоссе, дом 3",13.0,1,61.0,87.0,in_list,06.06
3451,Нижегородский,ЮВАО,"Сорокин переулок, дом 3",13.0,1,51.0,87.0,in_list,06.06
3452,Марьина Роща,СВАО,"Старомарьинское шоссе, дом 6",36.0,1,69.0,64.0,in_list,06.06
3453,Нижегородский,ЮВАО,"Сорокин переулок, дом 9",9.0,1,76.0,91.0,in_list,06.06
3454,Лосиноостровский,СВАО,"Стартовая улица, дом 5, корпус 2",0.0,1,61.0,100.0,in_list,06.06
3455,Люблино,ЮВАО,"Спортивный проезд, дом 3",29.0,1,55.0,71.0,in_list,06.06
3456,Люблино,ЮВАО,"Спортивный проезд, дом 4",30.0,1,61.0,70.0,in_list,06.06
3457,Лефортово,ЮВАО,"Сторожевая улица, дом 30, корпус 1",16.0,1,55.0,84.0,in_list,06.06
3458,Люблино,ЮВАО,"Спортивный проезд, дом 4А",47.0,1,53.0,53.0,in_list,06.06
3459,Западное Дегунино,САО,"Коровинское шоссе, дом 31А",0.0,1,47.0,100.0,in_list,06.06
3460,Лефортово,ЮВАО,"Сторожевая улица, дом 30, корпус 2",8.0,1,49.0,92.0,in_list,06.06
3461,Лефортово,ЮВАО,"Сторожевая улица, дом 30, корпус 3",9.0,1,66.0,91.0,in_list,06.06
3462,Лефортово,ЮВАО,"Сторожевая улица, дом 31",41.0,1,58.0,59.0,in_list,06.06
3463,Лефортово,ЮВАО,"Сторожевая улица, дом 38",43.0,1,58.0,57.0,in_list,06.06
3464,Лефортово,ЮВАО,"Сторожевая улица, дом 40",36.0,1,78.0,64.0,in_list,06.06
3465,Покровское-Стрешнево,СЗАО,"проезд Стратонавтов, дом 13, корпус 1",7.0,1,56.0,93.0,in_list,06.06
3466,Покровское-Стрешнево,СЗАО,"проезд Стратонавтов, дом 13, корпус 2",8.0,1,64.0,92.0,in_list,06.06
3467,Покровское-Стрешнево,СЗАО,"проезд Стратонавтов, дом 17",2.0,1,72.0,98.0,in_list,06.06
3468,Пресненский,ЦАО,"Стрельбищенский переулок, дом 13А",33.0,1,60.0,67.0,in_list,06.06
3469,Пресненский,ЦАО,"Стрельбищенский переулок, дом 19А",9.0,1,53.0,91.0,in_list,06.06
3470,Пресненский,ЦАО,"Стрельбищенский переулок, дом 21",22.0,1,61.0,78.0,in_list,06.06
3471,Пресненский,ЦАО,"Стрельбищенский переулок, дом 23",11.0,1,62.0,89.0,in_list,06.06
3472,Пресненский,ЦАО,"Стрельбищенский переулок, дом 23А",26.0,1,63.0,74.0,in_list,06.06
3473,Пресненский,ЦАО,"Стрельбищенский переулок, дом 29, строение 1",4.0,1,54.0,96.0,in_list,06.06
3474,Левобережный,САО,"Ленинградское шоссе, дом 96, корпус 4",21.0,1,60.0,79.0,in_list,06.06
3475,Пресненский,ЦАО,"Стрельбищенский переулок, дом 29А",36.0,1,46.0,64.0,in_list,06.06
3476,Пресненский,ЦАО,"Стрельбищенский переулок, дом 7А",15.0,1,65.0,85.0,in_list,06.06
3477,Пресненский,ЦАО,"Стрельбищенский переулок, дом 9А",13.0,1,63.0,87.0,in_list,06.06
3478,Люблино,ЮВАО,"улица Судакова, дом 24",3.0,1,60.0,97.0,in_list,06.06
3479,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 44, корпус 2",6.0,1,60.0,94.0,in_list,06.06
3480,Люблино,ЮВАО,"улица Судакова, дом 22/10",13.0,1,46.0,87.0,in_list,06.06
3481,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 44, корпус 3",5.0,1,49.0,95.0,in_list,06.06
3482,Левобережный,САО,"Беломорская улица, дом 10, корпус 4",0.0,6,0.0,0.0,in_list,06.06
3483,Люблино,ЮВАО,"улица Судакова, дом 26",14.0,1,60.0,86.0,in_list,06.06
3484,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 44, корпус 4",6.0,1,60.0,94.0,in_list,06.06
3485,Люблино,ЮВАО,"улица Судакова, дом 28",40.0,1,68.0,60.0,in_list,06.06
3486,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 44, корпус 5",5.0,1,55.0,95.0,in_list,06.06
3487,Люблино,ЮВАО,"улица Судакова, дом 30",7.0,1,50.0,93.0,in_list,06.06
3488,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 46, корпус 4",0.0,1,60.0,100.0,in_list,06.06
3489,Люблино,ЮВАО,"улица Судакова, дом 4",4.0,1,74.0,96.0,in_list,06.06
3490,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 46, корпус 5",10.0,1,60.0,90.0,in_list,06.06
3491,Люблино,ЮВАО,"улица Судакова, дом 5",4.0,1,60.0,96.0,in_list,06.06
3492,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 46, корпус 6",10.0,1,64.0,90.0,in_list,06.06
3493,Люблино,ЮВАО,"улица Судакова, дом 6",5.0,1,55.0,95.0,in_list,06.06
3494,Черёмушки,ЮЗАО,"Севастопольский проспект, дом 46, корпус 7",2.0,1,59.0,98.0,in_list,06.06
3495,Люблино,ЮВАО,"улица Судакова, дом 7",2.0,1,54.0,98.0,in_list,06.06
3496,Зюзино,ЮЗАО,"Севастопольский проспект, дом 53",7.0,1,45.0,93.0,in_list,06.06
3497,Зюзино,ЮЗАО,"Севастопольский проспект, дом 57",4.0,1,60.0,96.0,in_list,06.06
3498,Северное Тушино,СЗАО,"улица Свободы, дом 67, корпус 2",12.0,1,58.0,88.0,in_list,06.06
3499,Северное Тушино,СЗАО,"улица Свободы, дом 67, корпус 3",5.0,1,59.0,95.0,in_list,06.06
3500,Зюзино,ЮЗАО,"Севастопольский проспект, дом 59",2.0,1,43.0,98.0,in_list,06.06
3501,Северное Тушино,СЗАО,"улица Свободы, дом 67, корпус 4",4.0,1,55.0,96.0,in_list,06.06
3502,Зюзино,ЮЗАО,"Севастопольский проспект, дом 63/20",4.0,1,65.0,96.0,in_list,06.06
3503,Зюзино,ЮЗАО,"Севастопольский проспект, дом 65/15",6.0,1,40.0,94.0,in_list,06.06
3504,Пресненский,ЦАО,"2-й Красногвардейский проезд, дом 6В",35.0,1,44.0,65.0,in_list,06.06
3505,Северное Тушино,СЗАО,"улица Свободы, дом 69",5.0,1,63.0,95.0,in_list,06.06
3506,Зюзино,ЮЗАО,"Севастопольский проспект, дом 67",2.0,1,51.0,98.0,in_list,06.06
3507,Зюзино,ЮЗАО,"Севастопольский проспект, дом 69",8.0,1,46.0,92.0,in_list,06.06
3508,Северное Тушино,СЗАО,"улица Свободы, дом 83, корпус 2",8.0,1,48.0,92.0,in_list,06.06
3509,Донской,ЮАО,"Севастопольский проспект, дом 7, корпус 4",27.0,1,87.0,73.0,in_list,06.06
3510,Донской,ЮАО,"Севастопольский проспект, дом 7, корпус 5",3.0,1,59.0,97.0,in_list,06.06
3511,Северное Тушино,СЗАО,"улица Свободы, дом 83, корпус 3",10.0,1,59.0,90.0,in_list,06.06
3512,Северное Тушино,СЗАО,"улица Свободы, дом 83, корпус 4",4.0,1,55.0,96.0,in_list,06.06
3513,Донской,ЮАО,"Севастопольский проспект, дом 7, корпус 6",10.0,1,57.0,90.0,in_list,06.06
3514,Зюзино,ЮЗАО,"Севастопольский проспект, дом 71",11.0,1,47.0,89.0,in_list,06.06
